상권_코드,상권_코드_명,id,구,2020_총_유동인구_수_합계(상권코드),2019_총_유동인구_수_합계(상권코드),2018_총_유동인구_수_합계(상권코드),,,,
,목동중앙서로8가길,19,양천구,3387282,3296683,965086,,,,
,목동중앙서로7길,19,양천구,6143787,5443919,1241569,,,,
,목동중앙북로8길,19,양천구,4590828,4473391,1348868,,,,
,목동중앙북로16길,19,양천구,4053145,3935783,854945,,,,
,목동중앙본로7길,19,양천구,7383573,7260671,1453997,,,,
,목동중앙로3길,19,양천구,5634654,5268098,1035037,,,,
,목동중앙로13나길,19,양천구,689028,720821,177693,,,,
,목동중앙남로3가길,19,양천구,6215435,5977927,1099701,,,,
,목동로9길,19,양천구,4574433,4947554,1931796,,,,
,목동로19길,19,양천구,5161379,5404345,1960559,,,,
,목동동로8길,19,양천구,1945192,1806585,513179,,,,
,목동동로12길,19,양천구,4783703,4816484,1981100,,,,
,목동남로4길,19,양천구,1964571,1850632,478298,,,,
,남부순환로88길,19,양천구,1579894,1542112,334730,,,,
,남부순환로79길,19,양천구,3013136,2964071,841740,,,,
,남부순환로70길,19,양천구,3270439,3272994,620027,,,,
,남부순환로58길,19,양천구,2901708,2960988,577872,,,,
,남부순환로40길,19,양천구,3010327,3040021,468032,,,,
,남부순환로33길,19,양천구,3838889,3641859,784798,,,,
,곰달래로5길,19,양천구,4471925,4448578,972343,,,,
,곰달래로3길,19,양천구,4464667,4407517,950153,,,,
,곰달래로2길,19,양천구,3205210,3142500,609889,,,,
,곰달래로10길,19,양천구,5782099,5543843,1200787,,,,
,가로공원로58길,19,양천구,2269033,2295774,266370,,,,
,효창원로93길,21,용산구,6538835,6369965,1983829,,,,
,토정로37길,13,마포구,6084590,5461237,2524007,,,,
,월드컵로8길,13,마포구,5065662,5393603,2700455,,,,
,월드컵로7길,13,마포구,5136428,5549813,2201341,,,,
,월드컵로36길,13,마포구,5022915,5024860,1129384,,,,
,월드컵로25길,13,마포구,6951736,6474237,1844473,,,,
,월드컵로19길,13,마포구,5879445,5701875,2070886,,,,
,월드컵로16길,13,마포구,6060779,5629064,2015824,,,,
,월드컵로11길,13,마포구,6004342,6166195,2243618,,,,
,월드컵로10길,13,마포구,5760541,5743582,2338776,,,,
,와우산로3길,13,마포구,3043503,3338766,2229347,,,,
,와우산로29길,13,마포구,3659921,4127425,2316585,,,,
,와우산로29가길,13,마포구,3194264,3601838,2433774,,,,
,양화진길,13,마포구,2682905,3059887,2017066,,,,
,양화로1길,13,마포구,4004351,4191810,1764323,,,,
,양화로11길,13,마포구,4441701,4842930,2817638,,,,
,신촌로30길,13,마포구,4238729,4136990,1826457,,,,
,신촌로28가길,13,마포구,4118682,3979454,1786254,,,,
,신촌로12길,13,마포구,5291997,6044323,4031079,,,,
,숭문길,13,마포구,4006744,4163521,1564391,,,,
,숭문8길,13,마포구,3813845,3784678,1155646,,,,
,성지3길,13,마포구,2508948,2859385,1936489,,,,
,성산로4길,13,마포구,5305234,5257280,1309440,,,,
,성미산로32길,13,마포구,4621986,4525313,2069139,,,,
,성미산로1길,13,마포구,6488706,6160372,1699297,,,,
,성미산로11길,13,마포구,4257430,4116556,1533456,,,,
,백범로16길,13,마포구,6084536,6091404,2379600,,,,
,방울내로9안길,13,마포구,5936944,5864899,1466940,,,,
,모래내로7길,13,마포구,3834361,3838683,1018858,,,,
,매봉산로2길,13,마포구,2277135,2289733,832531,,,,
,망원로2길,13,마포구,6587538,6508246,1895879,,,,
,망원로11길,13,마포구,6518585,6362097,1863378,,,,
,만리재옛길,13,마포구,7033990,7145397,2299734,,,,
,마포대로4길,13,마포구,4530543,4352168,2435878,,,,
,마포대로20길,13,마포구,4866327,5130279,1866802,,,,
,마포대로12길,13,마포구,5317007,5470004,2346916,,,,
,동교로38길,13,마포구,5436230,5846147,2788530,,,,
,동교로27길,13,마포구,6218519,6517230,3465752,,,,
,동교로25길,13,마포구,4544451,4686233,2594853,,,,
,동교로19길,13,마포구,4518982,4489503,2130463,,,,
,동교로17길,13,마포구,5235451,5298233,2395877,,,,
,독막로8길,13,마포구,2869037,3340681,2214459,,,,
,독막로32길,13,마포구,5873146,5726453,2206847,,,,
,독막로22길,13,마포구,2802201,2765337,1003229,,,,
,도화길,13,마포구,5223859,5379217,3699082,,,,
,도화4길,13,마포구,5469284,5616977,2977605,,,,
,대흥로28길,13,마포구,4337937,4418791,2122029,,,,
,대흥로21길,13,마포구,6577842,7386734,6330875,,,,
,광성로6길,13,마포구,4316536,4329181,1827388,,,,
,홍제내길,14,서대문구,2448569,2478223,658592,,,,
,홍연길,14,서대문구,3636708,3962181,837641,,,,
,통일로39길,14,서대문구,4039724,4623614,1656227,,,,
,통일로37길,14,서대문구,4941722,5273064,1755633,,,,
,통일로11길,14,서대문구,2569410,2409833,1002180,,,,
,충정로6길,14,서대문구,3128965,3550752,2495515,,,,
,충정로4길,14,서대문구,9906672,10024506,6277494,,,,
,증가로6길,14,서대문구,5796820,5956587,1740570,,,,
,증가로23나길,14,서대문구,9494430,9358911,2332695,,,,
,증가로20가길,14,서대문구,7633435,7265638,1468414,,,,
,증가로10길,14,서대문구,5684796,5881053,1803323,,,,
,응암로1길,14,서대문구,6157372,6094637,1582662,,,,
,연희로10길,14,서대문구,2500464,2597076,1202692,,,,
,신촌로37길,14,서대문구,15719881,15377413,8326237,,,,
,수색로8길,14,서대문구,3247462,3339321,911239,,,,
,세무서길,14,서대문구,5421604,5528983,1906469,,,,
,세무서2길,14,서대문구,4945789,4575788,1295404,,,,
,세검정로1길,14,서대문구,4635782,4813615,1665896,,,,
,북아현로4길,14,서대문구,17180764,16616647,8931435,,,,
,모래내로15길,14,서대문구,4501205,4357674,1325169,,,,
,명지대길,14,서대문구,5713704,5769950,1625501,,,,
,독립문로8길,14,서대문구,6074434,6182094,2055521,,,,
,가재울로6길,14,서대문구,4583841,4879416,1417027,,,,
,통일로92길,14,서대문구,6340546,6349853,1806039,,,,
,통일로87길,14,서대문구,7502037,7451579,2173438,,,,
,통일로78길,14,서대문구,4830986,4514435,1472448,,,,
,통일로69길,14,서대문구,6332443,6510168,2567609,,,,
,진흥로1길,14,서대문구,9324559,8683072,2409513,,,,
,진흥로12길,14,서대문구,7322027,7776141,2678753,,,,
,증산서길,14,서대문구,2791147,2914626,681153,,,,
,증산로9길,14,서대문구,3474374,3000358,433297,,,,
,증산로5길,14,서대문구,2872063,2840750,431447,,,,
,증산로21길,14,서대문구,8190937,8261739,2445002,,,,
,증산로17길,14,서대문구,4750329,4542822,1044269,,,,
,증산로15길,14,서대문구,3913321,3673721,630985,,,,
,증산로13길,14,서대문구,5980478,5459134,1266650,,,,
,응암로34길,14,서대문구,8035340,7000433,2386315,,,,
,응암로22길,14,서대문구,6092838,5294554,1699966,,,,
,응암로14길,14,서대문구,5696746,5599447,2023991,,,,
,응암로13길,14,서대문구,5679476,5721271,1841402,,,,
,응암로12길,14,서대문구,5530447,6071298,1996681,,,,
,은평로8길,14,서대문구,9683648,9234225,3722935,,,,
,은평로3길,14,서대문구,8026175,8416269,2867058,,,,
,은평로20길,14,서대문구,2739782,2308884,692781,,,,
,은평로13길,14,서대문구,5882656,5782454,1941859,,,,
,은평로10길,14,서대문구,5421102,5126841,1774975,,,,
,연서로5길,14,서대문구,7328140,6689938,1555109,,,,
,연서로41길,14,서대문구,4663915,4640093,1040138,,,,
,연서로3길,14,서대문구,6217339,6023552,1557525,,,,
,연서로34길,14,서대문구,5019317,4970566,1339664,,,,
,연서로33길,14,서대문구,4505455,4296225,1277041,,,,
,연서로29길,14,서대문구,6601632,6965928,4107428,,,,
,연서로28길,14,서대문구,6647098,6975274,5902269,,,,
,연서로27길,14,서대문구,8815363,9290478,6216415,,,,
,연서로21길,14,서대문구,6361781,6035970,2385642,,,,
,연서로17길,14,서대문구,5979785,5727815,2346483,,,,
,연서로16길,14,서대문구,7520913,7644377,2556480,,,,
,연서로13길,14,서대문구,6396815,5762846,1889853,,,,
,연서로11길,14,서대문구,6498787,6016363,1473556,,,,
,역말로9길,14,서대문구,7089543,6989898,2167335,,,,
,수색로18길,14,서대문구,1409563,1400973,535552,,,,
,서오릉로8길,14,서대문구,6348438,6727795,1828117,,,,
,서오릉로21길,14,서대문구,4189661,3890816,900823,,,,
,불광천길,14,서대문구,8021908,8103283,2743321,,,,
,갈현로7길,22,은평구,6326000,6293507,1591316,,,,
,갈현로41길,22,은평구,6020917,5640203,1132916,,,,
,갈현로33길,22,은평구,6403429,6462971,1331959,,,,
,갈현로1길,22,은평구,6219092,5313008,1073363,,,,
,가좌로7길,22,은평구,9166771,9742974,2433788,,,,
,한글비석로44길,25,중랑구,6103891,5637383,1515056,,,,
,한글비석로24길,25,중랑구,6771116,6373351,2208978,,,,
,한글비석로22길,25,중랑구,4219815,4144617,1714015,,,,
,석계로1길,25,중랑구,3481800,3506596,1501418,,,,
,상계로9가길,25,중랑구,8730117,8406822,2883243,,,,
,상계로1길,25,중랑구,5934201,6384277,3549248,,,,
,상계로12길,25,중랑구,10149121,9639041,2614312,,,,
,동일로242길,25,중랑구,2764686,2566022,889390,,,,
,동일로192길,25,중랑구,9211207,8869247,3922647,,,,
,동일로173가길,3,강북구,6710324,6431720,2790735,,,,
,공릉로58길,3,강북구,1580012,1645787,768859,,,,
,해등로16길,3,강북구,4539155,4801039,1272317,,,,
,우이천로4다길,3,강북구,5093826,4901916,655200,,,,
,우이천로32길,3,강북구,3775637,3897862,771693,,,,
,시루봉로23길,3,강북구,2136800,1935864,568814,,,,
,삼양로144길,3,강북구,2123665,2181974,518929,,,,
,방학로6가길,3,강북구,4771579,5331869,1754640,,,,
,방학로5길,3,강북구,5773489,5586727,1710763,,,,
,방학로15길,3,강북구,2233675,2081659,486913,,,,
,방학로10길,3,강북구,3555775,3803046,1202890,,,,
,도봉산길,3,강북구,1323939,1191759,262027,,,,
,도봉산4길,3,강북구,354415,371126,96588,,,,
,도봉로181길,3,강북구,1985453,1732698,431349,,,,
,도봉로169나길,3,강북구,1578194,1540128,306992,,,,
,도봉로156길,3,강북구,1721682,1758946,550340,,,,
,도봉로152가길,3,강북구,1851156,1963995,364206,,,,
,도봉로147길,3,강북구,4792365,4878512,1398837,,,,
,도봉로143길,3,강북구,3460371,3860213,1131285,,,,
,도봉로114길,3,강북구,9136616,9196601,2959315,,,,
,도봉로109길,3,강북구,7346926,7383274,2159908,,,,
,도당로29길,3,강북구,4545205,3682194,1089430,,,,
,도당로19길,3,강북구,4429528,4252483,1039483,,,,
,도당로13바길,3,강북구,4064134,4623733,1252741,,,,
,도당로13가길,3,강북구,4177610,4774590,1465146,,,,
,덕릉로60길,3,강북구,5176328,4950756,638004,,,,
,노해로63다길,3,강북구,2723800,3275493,679080,,,,
,노해로60길,3,강북구,8066310,8325393,2799182,,,,
,한천로140길,3,강북구,5691128,5486821,2092123,,,,
,한천로139가길,3,강북구,5635207,6106359,3041982,,,,
,한천로132길,3,강북구,7355703,7152250,3137793,,,,
,한천로130길,3,강북구,6359298,5875751,1808860,,,,
,한천로124나길,3,강북구,5881816,5726486,2022955,,,,
,한천로109길,3,강북구,3963313,3728857,801480,,,,
,인수봉로79길,3,강북구,2328191,2202839,443640,,,,
,인수봉로72길,3,강북구,5344826,5119547,1091722,,,,
,인수봉로56길,3,강북구,5207219,5005650,1048958,,,,
,오패산로67길,9,노원구,6363892,6594220,3647194,,,,
,오패산로52길,9,노원구,5320225,5222390,1094124,,,,
,오패산로30길,9,노원구,4817590,4662687,1399014,,,,
,수유로12길,9,노원구,6740151,6749385,2338256,,,,
,솔샘로65길,9,노원구,6787534,6319450,1474042,,,,
,솔매로50길,9,노원구,7114351,6896714,2355740,,,,
,솔매로45길,9,노원구,4033625,3826037,1502858,,,,
,솔매로41길,9,노원구,6416689,5912850,1910788,,,,
,삼양로93길,9,노원구,5810896,5744216,1246183,,,,
,삼양로77길,9,노원구,5354571,4999843,904461,,,,
,삼양로54길,9,노원구,5481820,5580107,1504582,,,,
,삼양로41길,9,노원구,6748044,7666939,2563708,,,,
,삼양로27길,9,노원구,5019127,5302693,1893567,,,,
,삼양로24길,9,노원구,7397693,6988607,1590358,,,,
,삼양로20길,9,노원구,6434952,6043585,1324372,,,,
,삼각산로28길,17,성북구,6971880,7490887,2992109,,,,
,도봉로99길,#N/A,도봉구,4332041,4032840,1360666,,,,
,도봉로8길,#N/A,도봉구,3117714,3396641,1826755,,,,
,도봉로76길,#N/A,도봉구,5929729,5971031,2416436,,,,
,도봉로67길,#N/A,도봉구,5110401,4824542,1398904,,,,
,도봉로45길,#N/A,도봉구,5017631,4798638,1734114,,,,
,도봉로18길,#N/A,도봉구,5477809,5359932,1241452,,,,
,도봉로13길,#N/A,도봉구,5294273,5470703,1377105,,,,
,덕릉로41길,#N/A,도봉구,6841670,7206710,3711515,,,,
,덕릉로40길,#N/A,도봉구,2661706,2861066,679156,,,,
,노해로33길,#N/A,도봉구,4719612,4743725,1260797,,,,
,노해로23길,#N/A,도봉구,5069979,4937754,1337478,,,,
,노해로17길,#N/A,도봉구,6349411,6779998,2038469,,,,
,화랑로40길,#N/A,도봉구,3149617,3273216,1408416,,,,
,화랑로32길,#N/A,도봉구,4741049,4626146,1340967,,,,
,화랑로1길,#N/A,도봉구,6799938,5898934,1797905,,,,
,화랑로19길,#N/A,도봉구,5108639,4905037,1177145,,,,
,화랑로14길,#N/A,도봉구,3960763,3968729,1517167,,,,
,화랑로13길,#N/A,도봉구,4201255,4158412,1735599,,,,
,한천로76길,9,노원구,3577116,3732954,1259068,,,,
,한천로101가길,#N/A,도봉구,3020008,2916728,539934,,,,
,창경궁로43길,#N/A,도봉구,2964383,3245626,1430785,,,,
,지봉로20길,17,성북구,4697725,4720487,1430431,,,,
,종암로5길,17,성북구,2658281,2830091,874861,,,,
,종암로24가길,17,성북구,4118750,3634791,890004,,,,
,종암로21길,17,성북구,3883926,3879063,1092987,,,,
,종암로19길,17,성북구,4688662,4280822,1073929,,,,
,종암로16길,17,성북구,5991019,5407891,1256414,,,,
,정릉로8길,3,강북구,418935,498241,201680,,,,
,정릉로27길,3,강북구,6083860,5974772,1579854,,,,
,정릉로26길,23,종로구,3090967,3040963,689914,,,,
,장위로50길,23,종로구,2732612,2647471,738545,,,,
,장월로1길,17,성북구,3891271,3856322,1459076,,,,
,인촌로6길,17,성북구,4324196,4318241,1530979,,,,
,인촌로5길,17,성북구,4551584,5174953,2463525,,,,
,인촌로24길,17,성북구,3470988,3892187,2928814,,,,
,개운사길,17,성북구,1717132,2119289,1877899,,,,
,인촌로1길,17,성북구,5756568,6235861,2675750,,,,
,인촌로17가길,17,성북구,2997441,3425033,1245850,,,,
,오패산로4길,17,성북구,6406514,5764394,2079100,,,,
,오패산로3길,17,성북구,5635797,5067089,1537576,,,,
,오패산로19길,17,성북구,4770904,4697502,1688546,,,,
,안암로5길,17,성북구,4847738,4957805,1779805,,,,
,아리랑로4길,17,성북구,6305512,6829142,3294943,,,,
,솔샘로6길,17,성북구,2547606,2420680,795001,,,,
,성북로8길,17,성북구,2739715,2922236,993284,,,,
,삼양로8길,17,성북구,5238671,5232731,1451096,,,,
,삼선교로16가길,17,성북구,3350181,3522584,1813372,,,,
,삼선교로10다길,17,성북구,3294591,3692029,2057897,,,,
,삼선교로10길,17,성북구,4110061,4613810,2437422,,,,
,보문로32길,17,성북구,5357487,6468709,3421550,,,,
,보문로31길,17,성북구,5416691,5875763,2426145,,,,
,보문로26길,17,성북구,4186598,4555914,1836201,,,,
,보문로13길,17,성북구,5476406,5828559,1599728,,,,
,보국문로16길,17,성북구,3436498,3406988,876973,,,,
,동소문로6길,3,강북구,3298952,3572991,1765140,,,,
,동소문로2길,17,성북구,3430020,3741929,1962582,,,,
,동소문로26가길,17,성북구,5513087,6108988,3366000,,,,
,동소문로15길,17,성북구,4848864,5489081,3010626,,,,
,동소문로13길,17,성북구,5603376,6576690,3076528,,,,
,돌곶이로8길,17,성북구,4776401,4452697,1025948,,,,
,돌곶이로41길,17,성북구,3244396,3497035,692447,,,,
,돌곶이로28길,17,성북구,3740865,3577164,1013381,,,,
,돌곶이로27길,17,성북구,4992973,5044535,1184708,,,,
,돌곶이로22길,17,성북구,4296075,4231506,1412038,,,,
,돌곶이로14길,17,성북구,4862503,4678206,1219271,,,,
,길음로7길,17,성북구,3165034,3392566,1071128,,,,
,중랑천로10길,17,성북구,4841915,4882446,1801178,,,,
,용마산로94길,17,성북구,3425243,3375286,790437,,,,
,용마산로118길,17,성북구,5523793,5238195,1197401,,,,
,용마산로112길,17,성북구,4307541,4109345,913262,,,,
,용마산로100길,17,성북구,3947136,3657250,634506,,,,
,신내로7가길,17,성북구,5210759,5443439,1333834,,,,
,사가정로54길,17,성북구,6686023,6456301,2174479,,,,
,사가정로42길,17,성북구,6170317,5695343,1629136,,,,
,봉화산로56길,#N/A,중량구,6327572,5803135,1721835,,,,
,봉화산로4길,#N/A,중량구,5803881,5057375,1494006,,,,
,봉화산로30길,#N/A,중량구,7160279,6408268,1548552,,,,
,봉우재로33길,#N/A,중량구,5705796,5906605,2541672,,,,
,면목로78길,#N/A,중량구,8257596,7862271,2366927,,,,
,면목로56길,#N/A,중량구,5357224,6032806,1669340,,,,
,면목로55길,#N/A,중량구,4660766,4601562,1358093,,,,
,면목로49길,#N/A,중량구,5617627,5771263,2331348,,,,
,면목로48길,#N/A,중량구,5476175,5828296,1867725,,,,
,면목로45길,#N/A,중량구,5335466,5483829,2427542,,,,
,면목로33길,#N/A,중량구,5960186,5456132,1151416,,,,
,면목로21길,#N/A,중량구,4679006,4558553,1087122,,,,
,망우로73길,#N/A,중량구,3280743,3103102,751397,,,,
